date,market_state,realized,unrealized,total_pnl,active
2024-11-21,CAUTION,1887678.5355368669,-585641.1114085072,1302037.4241283596,8
2024-11-22,CAUTION,1887873.8441820773,-454721.9220738488,1433151.9221082286,8
2024-11-25,NORMAL,1894626.642453704,-385870.43277155276,1508756.2096821512,9
2024-11-26,NORMAL,1895218.6042160543,-460726.54911296145,1434492.055103093,9
2024-11-27,NORMAL,1886118.125207883,-331996.27446642,1554121.850741463,9
2024-11-28,CAUTION,1885654.0280282947,-370853.78834961826,1514800.2396786765,9
2024-11-29,CAUTION,1884459.2330796537,-345416.6682846038,1539042.5647950498,9
2024-12-02,NORMAL,1884060.8286089683,-316041.52503344434,1568019.303575524,9
2024-12-03,NORMAL,1901513.2047494794,-261640.55906667467,1639872.6456828048,9
2024-12-04,NORMAL,1900579.871416146,-300331.6897225902,1600248.1816935558,9
2024-12-05,NORMAL,1911491.59581728,-297232.6714921404,1614258.9243251397,9
2024-12-06,NORMAL,1914100.005787152,-296379.1903984287,1617720.8153887233,9
2024-12-09,NORMAL,1921406.0398891047,-322575.14267932076,1598830.897209784,9
2024-12-10,NORMAL,1921406.0398891047,-348963.2372164839,1572442.8026726209,9
2024-12-11,NORMAL,1925246.3815306649,-343835.2019887292,1581411.1795419357,9
2024-12-12,NORMAL,1926539.318792833,-358259.39800869714,1568279.9207841358,9
2024-12-13,NORMAL,1930363.421790427,-318734.53082681255,1611628.8909636145,9
2024-12-16,NORMAL,1930363.421790427,-332600.00539212406,1597763.4163983031,9
2024-12-17,NORMAL,1930363.421790427,-404885.4629356972,1525477.9588547298,9
2024-12-18,NORMAL,1930363.421790427,-466030.6631499465,1464332.7586404807,9
2024-12-19,CAUTION,1931256.1202031255,-518018.10139602754,1413238.018807098,9
2024-12-20,CAUTION,1929801.5747485799,-633745.436780007,1296056.1379685728,9
2024-12-23,CAUTION,1929801.5747485799,-622718.0354811704,1307083.5392674096,9
2024-12-24,CAUTION,1929801.5747485799,-635604.3138325234,1294197.2609160566,9
2024-12-26,CAUTION,1929902.591224981,-601376.0762135187,1328526.5150114624,9
2024-12-27,CAUTION,1926325.8870124673,-610270.1755782684,1316055.711434199,9
2024-12-30,CAUTION,1927760.2368222016,-589589.5644999165,1338170.6723222851,9
2024-12-31,CAUTION,1924780.5682520855,-576326.5191863953,1348454.04906569,9
2025-01-01,CAUTION,1924391.8160907386,-557522.8311903896,1366868.984900349,9
2025-01-02,NORMAL,1922667.8940487672,-455224.73944897734,1467443.1545997898,9
2025-01-03,CAUTION,1919599.826749805,-461448.5444956332,1458151.2822541716,9
2025-01-06,CAUTION,1920620.158179689,-613075.1111404704,1307545.0470392187,9
2025-01-07,CAUTION,1924063.7103513344,-559580.2272737566,1364483.4830775778,9
2025-01-08,CAUTION,1924063.7103513344,-583089.2805306807,1340974.4298206537,9
2025-01-09,CAUTION,1928353.8310512642,-611849.9251459319,1316503.9059053324,9
2025-01-10,CAUTION,1928127.9192483875,-696649.3731247663,1231478.546123621,9
2025-01-13,CAUTION,1928127.9192483875,-879053.139699815,1049074.7795485724,9
2025-01-14,CAUTION,1925073.2819664774,-757666.1279327305,1167407.154033747,9
2025-01-15,CAUTION,1923778.3955496808,-705054.6652758814,1218723.7302737995,9
2025-01-16,CAUTION,1920478.229945556,-664560.7303089298,1255917.4996366263,9
2025-01-17,CAUTION,1922352.5684167992,-614770.3035412453,1307582.264875554,9
2025-01-20,CAUTION,1922352.5684167992,-583369.5621099882,1338983.006306811,9
2025-01-21,CAUTION,1922609.5983159572,-684073.1224950725,1238536.4758208846,9
2025-01-22,CAUTION,1922609.5983159572,-712050.8875472373,1210558.71076872,9
2025-01-23,CAUTION,1924324.1912767643,-702528.2738375178,1221795.9174392466,9
2025-01-24,CAUTION,1924324.1912767643,-746383.0221598564,1177941.1691169078,9
2025-01-27,CAUTION,1920677.1274644977,-808603.032327215,1112074.0951372827,9
2025-01-28,CAUTION,1920677.1274644977,-827375.1782776598,1093301.9491868378,9
2025-01-29,CAUTION,1920850.4884659292,-741451.7908242024,1179398.6976417268,9
2025-01-30,CAUTION,1928602.4814027317,-721811.1162972938,1206791.365105438,9
2025-01-31,CAUTION,1960303.99304087,-623720.4100623422,1336583.5829785278,8
2025-02-01,CAUTION,1960628.1318650087,-671415.9206532525,1289212.2112117563,8
2025-02-03,CAUTION,1960628.1318650087,-772633.7329395197,1187994.398925489,8
2025-02-04,CAUTION,1958498.9496863722,-668042.652032909,1290456.2976534632,8
2025-02-05,CAUTION,1956137.3487983444,-676482.9000882457,1279654.4487100986,8
2025-02-06,CAUTION,1955109.0812436498,-708548.977751749,1246560.103491901,8
2025-02-07,CAUTION,1955109.0812436498,-721904.5333116612,1233204.5479319887,8
2025-02-10,CAUTION,1955524.9650231698,-785480.8933795164,1170044.0716436533,8
2025-02-11,CAUTION,1955524.9650231698,-857260.8218349452,1098264.1431882246,8
2025-02-12,CAUTION,1953147.5334952688,-854012.234434025,1099135.299061244,8
2025-02-13,CAUTION,1951251.8199233478,-895239.778401061,1056012.0415222868,8
2025-02-14,CAUTION,1951251.8199233478,-996997.5166192531,954254.3033040947,8
2025-02-17,CAUTION,1951251.8199233478,-927083.977774112,1024167.8421492358,8
2025-02-18,CAUTION,1951251.8199233478,-929146.8568596877,1022104.9630636601,8
2025-02-19,CAUTION,1948032.3648172715,-930137.1553234538,1017895.2094938176,8
2025-02-20,CAUTION,1948032.3648172715,-877131.8759418288,1070900.4888754427,8
2025-02-21,CAUTION,1948032.3648172715,-923318.1742510145,1024714.190566257,8
2025-02-24,CAUTION,1948032.3648172715,-978356.4990228005,969675.865794471,8
2025-02-25,CAUTION,1948032.3648172715,-1003664.3386640459,944368.0261532256,8
2025-02-27,CAUTION,1948032.3648172715,-1034073.3275241815,913959.03729309,8
2025-02-28,STRESS,1948032.3648172715,-1114342.0219446654,833690.3428726061,8
2025-03-03,STRESS,1948032.3648172715,-1136245.0193651714,811787.3454521,8
2025-03-04,STRESS,1948032.3648172715,-1133914.3362477117,814118.0285695598,8
2025-03-05,CAUTION,1944995.0509603294,-995562.9480584103,949432.102901919,8
2025-03-06,CAUTION,1943347.7256118895,-908197.448927589,1035150.2766843005,8
2025-03-07,CAUTION,1940507.6695424304,-905842.1349445366,1034665.5345978938,8
2025-03-10,CAUTION,1938803.6890188218,-931021.4792306534,1007782.2097881684,8
2025-03-11,CAUTION,1938803.6890188218,-915071.1454848766,1023732.5435339452,8
2025-03-12,CAUTION,1938803.6890188218,-933830.1588679455,1004973.5301508763,8
2025-03-13,CAUTION,1938803.6890188218,-951151.6270615135,987652.0619573083,8
2025-03-17,CAUTION,1938803.6890188218,-931293.139566142,1007510.5494526798,8
2025-03-18,CAUTION,1938803.6890188218,-829159.7503534718,1109643.93866535,8
2025-03-19,CAUTION,1938489.6970037154,-760145.9205849525,1178343.776418763,8
2025-03-20,CAUTION,1936982.9742675899,-711063.0560179086,1225919.9182496811,8
2025-03-21,CAUTION,1937458.278992749,-642800.8398893848,1294657.4391033642,8
2025-03-24,CAUTION,1939580.909066348,-569454.184334154,1370126.724732194,8
2025-03-25,CAUTION,1939580.909066348,-624514.4046042144,1315066.5044621336,8
2025-03-26,CAUTION,1939580.909066348,-648592.0245346399,1290988.8845317082,8
2025-03-27,CAUTION,1939580.909066348,-592429.8636940323,1347151.0453723157,8
2025-03-28,CAUTION,1939580.909066348,-634201.214132008,1305379.6949343402,8
2025-04-01,CAUTION,1939580.909066348,-640201.0018146519,1299379.907251696,8
2025-04-02,CAUTION,1939580.909066348,-622018.2801444734,1317562.6289218748,8
2025-04-03,CAUTION,1939580.909066348,-576664.4305795995,1362916.4784867486,8
2025-04-04,CAUTION,1939580.909066348,-709355.9295125122,1230224.979553836,8
2025-04-07,STRESS,1939580.909066348,-870109.9129887493,1069470.9960775988,8
2025-04-08,CAUTION,1939580.909066348,-769353.1685042316,1170227.7405621165,8
2025-04-09,CAUTION,1939580.909066348,-809908.7998551903,1129672.1092111578,8
2025-04-11,CAUTION,1939580.909066348,-679515.5762681458,1260065.3327982023,8
2025-04-15,CAUTION,1941933.5837179082,-569594.3783679636,1372339.2053499445,8
2025-04-16,CAUTION,1941933.5837179082,-540384.2587815407,1401549.3249363676,8
2025-04-17,CAUTION,1947915.611179193,-498599.4710496761,1449316.1401295168,8
2025-04-21,CAUTION,1956507.6501319758,-442423.81954222015,1514083.8305897557,8
2025-04-22,CAUTION,1956507.6501319758,-482246.9371658967,1474260.7129660791,8
2025-04-23,NORMAL,1956507.6501319758,-453523.212349137,1502984.4377828387,8
2025-04-24,NORMAL,1956507.6501319758,-460376.9843209591,1496130.6658110167,8
2025-04-25,CAUTION,1956507.6501319758,-574288.027172141,1382219.6229598348,8
2025-04-28,NORMAL,1962522.5476596835,-521387.3729706962,1441135.1746889874,8
2025-04-29,NORMAL,1962522.5476596833,-564105.9111414409,1398416.6365182423,9
2025-04-30,NORMAL,1964538.0207142646,-589381.0961157898,1375156.9245984748,9
2025-05-02,NORMAL,1972568.9668234275,-606001.8764961048,1366567.0903273227,9
2025-05-05,NORMAL,1994615.3859871717,-533458.1684614788,1461157.217525693,9
2025-05-06,NORMAL,1994615.3859871717,-596096.2361164693,1398519.1498707025,9
2025-05-07,NORMAL,1999736.8124680037,-610035.3920232283,1389701.4204447754,9
2025-05-08,NORMAL,1999736.8124680037,-659307.1446323061,1340429.6678356975,9
2025-05-09,CAUTION,1999974.3474477911,-681340.4205561897,1318633.9268916014,9
2025-05-12,NORMAL,2019503.3699073663,-499385.541382548,1520117.8285248184,8
2025-05-13,NORMAL,2019503.3699073663,-531019.7318746259,1488483.6380327404,8
2025-05-14,NORMAL,2019503.3699073663,-524611.4290857409,1494891.9408216253,8
2025-05-15,NORMAL,2030897.6491767361,-456905.05301178107,1573992.596164955,8
2025-05-16,NORMAL,2030897.6491767361,-434306.4796272208,1596591.1695495155,8
2025-05-19,NORMAL,2028768.2396067672,-403402.306309589,1625365.9332971782,8
2025-05-20,NORMAL,2028768.2396067672,-465092.68331628584,1563675.5562904812,8
2025-05-21,NORMAL,2028768.2396067672,-456335.4650303797,1572432.7745763874,8
2025-05-22,NORMAL,2028768.2396067672,-492875.3742960472,1535892.86531072,8
2025-05-23,NORMAL,2034469.1311572872,-440157.62256762775,1594311.5085896594,8
2025-05-26,NORMAL,2038038.0230235679,-412977.4484930856,1625060.5745304823,8
2025-05-27,NORMAL,2038038.0230235679,-426102.26286767423,1611935.7601558936,8
2025-05-28,NORMAL,2045072.247907421,-463974.51118290925,1581097.7367245117,8
2025-05-29,NORMAL,2045072.247907421,-447525.50277395087,1597546.7451334703,8
2025-05-30,NORMAL,2055680.42575664,-493848.13242053037,1561832.2933361097,8
2025-06-02,NORMAL,2059254.3787220058,-486972.53841630643,1572281.8403056993,8
2025-06-03,NORMAL,2059254.3787220058,-531683.9199859967,1527570.458736009,8
2025-06-04,NORMAL,2059254.3787220058,-527036.5930067804,1532217.7857152254,8
2025-06-05,NORMAL,2064104.8244972657,-510387.06460853014,1553717.7598887356,8
2025-06-06,NORMAL,2062864.4658713057,-474904.9105365569,1587959.5553347487,8
2025-06-09,NORMAL,2077458.0917900302,-450799.56403268536,1626658.5277573448,7
2025-06-10,NORMAL,2077458.0917900302,-453241.53128429415,1624216.5605057362,7
2025-06-11,NORMAL,2077458.0917900302,-468319.6885406381,1609138.4032493923,7
2025-06-12,NORMAL,2077458.0917900302,-535296.0263675603,1542162.06542247,7
2025-06-13,NORMAL,2079013.9141006302,-576924.2473224996,1502089.6667781305,8
2025-06-16,NORMAL,2083236.4030778972,-530742.1780621873,1552494.2250157099,8
2025-06-17,NORMAL,2083236.4030778972,-550415.6417536894,1532820.7613242078,8
2025-06-18,NORMAL,2083236.4030778972,-567888.2177125404,1515348.1853653567,8
2025-06-19,NORMAL,2083236.4030778972,-598789.0869815487,1484447.3160963485,8
2025-06-20,NORMAL,2083236.4030778972,-558203.8320361816,1525032.5710417156,8
2025-06-23,NORMAL,2083236.4030778972,-575981.6741756892,1507254.728902208,8
2025-06-24,NORMAL,2086176.8014127752,-559391.7981778434,1526785.0032349317,8
2025-06-25,NORMAL,2086176.8014127752,-533371.6471107246,1552805.1543020506,8
2025-06-26,NORMAL,2086176.8014127752,-499889.2320323225,1586287.5693804526,8
2025-06-27,NORMAL,2091732.6237233756,-441819.53631717485,1649913.0874062008,8
2025-06-30,NORMAL,2097339.6887249206,-453617.882549728,1643721.8061751926,8
2025-07-01,NORMAL,2101339.6887249206,-454517.7799277783,1646821.9087971423,8
2025-07-02,NORMAL,2101339.6887249206,-465014.3416845553,1636325.3470403655,8
2025-07-03,NORMAL,2106673.022058254,-476340.11419449607,1630332.907863758,9
2025-07-04,NORMAL,2113339.6887249206,-477419.8091727437,1635919.879552177,9
2025-07-07,NORMAL,2113339.6887249206,-479759.3203936297,1633580.3683312908,9
2025-07-08,NORMAL,2113339.6887249206,-466887.6076862803,1646452.0810386403,9
2025-07-09,NORMAL,2113339.6887249206,-456845.2239587228,1656494.4647661978,9
2025-07-10,NORMAL,2113339.6887249206,-487957.28859206056,1625382.40013286,9
2025-07-11,NORMAL,2113339.6887249206,-535945.9879890399,1577393.7007358808,9
2025-07-14,NORMAL,2113339.6887249206,-540437.4005508472,1572902.2881740734,9
2025-07-15,NORMAL,2113339.6887249206,-501978.3229558809,1611361.3657690398,9
2025-07-16,NORMAL,2113006.3553915876,-483958.4348904218,1629047.9205011658,9
2025-07-17,NORMAL,2121280.0870597987,-495539.8744813786,1625740.21257842,8
2025-07-18,NORMAL,2122280.0870597987,-506186.5201978527,1616093.566861946,8
2025-07-21,NORMAL,2122280.0870597987,-485640.16529654496,1636639.9217632536,8
2025-07-22,NORMAL,2122280.0870597987,-515339.0064624783,1606941.0805973203,8
2025-07-23,NORMAL,2122280.0870597987,-481574.06421831535,1640706.0228414834,8
2025-07-24,NORMAL,2122280.0870597987,-511712.327570458,1610567.7594893407,8
2025-07-25,NORMAL,2122280.0870597987,-591181.8792290854,1531098.2078307131,8
2025-07-28,NORMAL,2122280.0870597987,-614025.0368576098,1508255.050202189,8
2025-07-29,NORMAL,2122107.3957508733,-563670.283067962,1558437.112682911,8
2025-07-30,NORMAL,2125762.0131330215,-571489.4117270927,1554272.6014059288,8
2025-07-31,NORMAL,2125762.0131330215,-619437.7308980008,1506324.2822350208,8
2025-08-01,NORMAL,2125762.013133021,-650847.2649886424,1474914.7481443787,9
2025-08-04,NORMAL,2127095.3464663546,-614057.7805134617,1513037.5659528929,9
2025-08-05,NORMAL,2128099.7620923202,-621686.1729075094,1506413.5891848109,9
2025-08-06,NORMAL,2129433.0954256533,-635723.6637511661,1493709.4316744872,9
2025-08-07,NORMAL,2129433.0954256533,-632634.4184294676,1496798.6769961857,9
2025-08-08,NORMAL,2129655.3176478758,-679030.6336799886,1450624.6839678872,9
2025-08-11,NORMAL,2132400.474014582,-611001.8112717103,1521398.6627428718,9
2025-08-12,NORMAL,2134037.30651518,-616993.7450569053,1517043.5614582747,9
2025-08-13,NORMAL,2134037.30651518,-599162.9389384256,1534874.3675767544,9
2025-08-14,NORMAL,2132350.231685248,-590039.2206874761,1542311.0109977722,9
2025-08-18,NORMAL,2135550.4145069807,-513261.1782009669,1622289.2363060138,9
2025-08-19,NORMAL,2135661.4170599496,-478637.11640025344,1657024.300659696,9
2025-08-20,NORMAL,2137503.442759118,-477509.54843481875,1659993.8943242994,9
2025-08-21,NORMAL,2137503.442759118,-517583.60350745503,1619919.839251663,9
2025-08-22,NORMAL,2137503.442759118,-570379.6985059512,1567123.744253167,9
2025-08-25,NORMAL,2138483.0345958527,-555201.7584623822,1583281.2761334705,9
2025-08-26,NORMAL,2138483.0345958527,-616561.8439808175,1521921.1906150351,9
2025-08-28,NORMAL,2138483.0345958527,-626997.3418640973,1511485.6927317553,9
2025-08-29,NORMAL,2138483.0345958527,-626679.0207853434,1511804.0138105094,9
2025-09-01,NORMAL,2138860.850801237,-546592.1872583985,1592268.6635428383,9
2025-09-02,NORMAL,2141369.178470466,-535847.6407246584,1605521.5377458073,9
2025-09-03,NORMAL,2141369.178470466,-501008.64932122896,1640360.5291492369,9
2025-09-04,NORMAL,2144413.6613425165,-522961.3029342623,1621452.358408254,9
2025-09-05,NORMAL,2144413.6613425165,-516820.41224041564,1627593.249102101,9
2025-09-08,NORMAL,2149678.0148788826,-516875.5825452523,1632802.4323336303,9
2025-09-09,NORMAL,2151897.8855431974,-498529.78170482325,1653368.1038383741,9
2025-09-10,NORMAL,2158617.5088655152,-478637.91922429396,1679979.5896412213,9
2025-09-11,NORMAL,2158617.5088655152,-453436.39673646376,1705181.1121290515,9
2025-09-12,NORMAL,2158617.5088655152,-458222.9724972565,1700394.5363682588,9
2025-09-15,NORMAL,2158617.5088655152,-472843.2605229337,1685774.2483425816,9
2025-09-16,NORMAL,2160589.396025806,-446693.10261488805,1713896.2934109182,9
2025-09-17,NORMAL,2168309.9897771855,-433327.5887813006,1734982.400995885,9
2025-09-18,NORMAL,2169632.4387567774,-442316.6516397182,1727315.7871170593,9
2025-09-19,NORMAL,2184044.0672456985,-428105.9630257599,1755938.1042199386,9
2025-09-22,NORMAL,2187820.6692445227,-401817.2419040123,1786003.4273405103,9
2025-09-23,NORMAL,2193680.9661202123,-398204.4216819085,1795476.544438304,9
2025-09-24,NORMAL,2196657.5387537885,-421438.79207587027,1775218.7466779181,9
2025-09-25,NORMAL,2196657.5387537885,-482719.0387352996,1713938.5000184888,9
2025-09-26,NORMAL,2200967.4447206976,-540183.0400088377,1660784.4047118598,9
2025-09-29,NORMAL,2205696.0007107984,-553155.0834065428,1652540.9173042555,9
2025-09-30,NORMAL,2205696.0007107984,-552933.9535096658,1652762.0472011326,9
2025-10-01,NORMAL,2205696.0007107984,-531576.2235966491,1674119.7771141492,9
2025-10-03,NORMAL,2209161.4720216794,-503627.4854608141,1705533.9865608653,9
2025-10-06,NORMAL,2209161.4720216794,-507543.6673212971,1701617.8047003823,9
2025-10-07,NORMAL,2209191.127269713,-498315.4793825609,1710875.6478871524,9
2025-10-08,NORMAL,2208423.002877099,-533227.5458416652,1675195.4570354337,9
2025-10-09,NORMAL,2211962.9401883716,-515300.3008164084,1696662.6393719632,9
2025-10-10,NORMAL,2212528.149129091,-480049.6543019358,1732478.494827155,9
2025-10-13,NORMAL,2221236.716366964,-500205.94863794907,1721030.7677290149,9
2025-10-14,NORMAL,2221236.716366964,-503519.7633645876,1717716.9530023762,9
2025-10-15,NORMAL,2224546.9687061906,-466313.43001140124,1758233.5386947894,9
2025-10-16,NORMAL,2233370.5953505356,-430959.54288292304,1802411.0524676125,8
2025-10-17,NORMAL,2233370.5953505356,-428485.31576875976,1804885.279581776,8
2025-10-20,NORMAL,2243462.1399220033,-433775.2668098391,1809686.8731121642,8
2025-10-21,NORMAL,2243462.1399220033,-433697.36963144253,1809764.7702905608,8
2025-10-23,NORMAL,2249402.0031900536,-432889.7834830859,1816512.2197069677,9
2025-10-24,NORMAL,2249402.0031900536,-447618.6714404073,1801783.3317496465,9
2025-10-27,NORMAL,2258130.559180154,-437517.6469418751,1820612.912238279,8
2025-10-28,NORMAL,2262130.559180154,-460389.4835522122,1801741.0756279419,7
2025-10-29,NORMAL,2269670.4964914266,-446130.2411427608,1823540.2553486659,8
2025-10-30,NORMAL,2274107.13181373,-471512.80775773106,1802594.324055999,8
2025-10-31,NORMAL,2274107.13181373,-504726.98735582124,1769380.1444579088,8
2025-11-03,NORMAL,2274107.13181373,-505310.6644183622,1768796.467395368,8
2025-11-04,NORMAL,2274107.13181373,-595261.6295687217,1678845.5022450085,8
2025-11-06,NORMAL,2274107.13181373,-630743.9687563551,1643363.163057375,8
2025-11-07,NORMAL,2274107.13181373,-595039.0005601814,1679068.1312535487,8
2025-11-10,NORMAL,2275688.5743570616,-571872.5047607252,1703816.0695963365,8
2025-11-11,NORMAL,2277146.7132289843,-530508.0714874797,1746638.6417415044,8
2025-11-12,NORMAL,2289416.246832962,-435816.6718434228,1853599.5749895393,8
2025-11-13,NORMAL,2298997.6893762937,-410131.8778638832,1888865.8115124104,8
2025-11-14,NORMAL,2298997.6893762937,-398655.9792571217,1900341.710119172,8
2025-11-17,NORMAL,2301869.4842480887,-378710.2052315873,1923159.2790165013,8
2025-11-18,NORMAL,2301869.4842480887,-398185.0378162908,1903684.446431798,8
2025-11-19,NORMAL,2302027.252978238,-408666.67468301044,1893360.5782952274,8
2025-11-20,NORMAL,2302027.252978238,-407781.60315810086,1894245.6498201368,8
2025-11-21,NORMAL,2304745.201696187,-409462.86786452425,1895282.3338316625,8
2025-11-24,NORMAL,2306100.7764655454,-426784.44358598866,1879316.3328795568,8
2025-11-25,NORMAL,2306100.7764655454,-455190.81596749945,1850909.960498046,8
2025-11-26,NORMAL,2312825.808752467,-425044.605204923,1887781.2035475438,7
2025-11-27,NORMAL,2317005.8189186417,-452668.0075928786,1864337.8113257631,7
2025-11-28,NORMAL,2317005.8189186417,-455174.4929139575,1861831.3260046842,7
2025-12-01,NORMAL,2317005.8189186417,-463100.42379693384,1853905.3951217078,7
2025-12-02,NORMAL,2317005.8189186417,-452108.2115068132,1864897.6074118284,8
2025-12-03,NORMAL,2319830.254315457,-475893.1481425634,1843937.1061728934,9
2025-12-04,NORMAL,2323743.0748282773,-436201.0920116195,1887541.982816658,9
2025-12-05,NORMAL,2325076.408161611,-399525.2038946594,1925551.2042669514,9
2025-12-08,NORMAL,2329234.17689176,-481194.3594784871,1848039.8174132728,9
2025-12-09,NORMAL,2329234.17689176,-511643.5938660137,1817590.5830257463,9
2025-12-10,NORMAL,2329234.17689176,-521683.5388821119,1807550.638009648,9
2025-12-11,NORMAL,2329678.6213362045,-495472.05799584836,1834206.563340356,9
2025-12-12,NORMAL,2329678.6213362045,-491550.92868571053,1838127.692650494,9
2025-12-15,NORMAL,2331011.954669538,-488868.5527428818,1842143.4019266563,9
2025-12-16,NORMAL,2333208.877746461,-502751.4807132136,1830457.3970332474,9
2025-12-17,NORMAL,2335875.5444131275,-515676.60011580284,1820198.9442973246,9
2025-12-18,NORMAL,2336616.285153868,-533878.2515443303,1802738.0336095379,9
2025-12-19,NORMAL,2338690.3592279423,-477351.04713431577,1861339.3120936265,9
2025-12-22,NORMAL,2354346.779541493,-453953.73276694195,1900393.046774551,9
2025-12-23,NORMAL,2354346.779541493,-435424.901291438,1918921.878250055,9
2025-12-24,NORMAL,2354346.779541493,-442743.6898651891,1911603.0896763038,9
2025-12-26,NORMAL,2356379.6205671337,-467811.2799038316,1888568.340663302,9
2025-12-29,NORMAL,2356379.6205671337,-483481.0127887271,1872898.6077784065,9
2025-12-30,NORMAL,2358943.2726511545,-484289.41960251593,1874653.8530486387,9
2025-12-31,NORMAL,2361597.5209322562,-434574.31358186324,1927023.207350393,9
2026-01-01,NORMAL,2375695.0986613696,-412670.46514421055,1963024.6335171591,9
2026-01-02,NORMAL,2386898.866348351,-348052.15493620915,2038846.7114121418,9
2026-01-05,NORMAL,2389377.8088028138,-335894.29069649905,2053483.5181063148,9
2026-01-06,NORMAL,2407338.883457542,-325707.82779043174,2081631.0556671103,9
2026-01-07,NORMAL,2420512.2004772658,-345482.1079812303,2075030.0924960354,8
2026-01-08,NORMAL,2420512.2004772658,-409520.6375462243,2010991.5629310415,9
2026-01-09,NORMAL,2420512.2004772658,-449190.9688025577,1971321.231674708,9
2026-01-12,NORMAL,2422525.0259780656,-385788.93154296745,2036736.094435098,9
2026-01-13,NORMAL,2422525.0259780656,-392168.5702887603,2030356.4556893052,9
2026-01-14,NORMAL,2437572.527907827,-419410.6676732106,2018161.8602346163,9
2026-01-16,NORMAL,2446395.157115791,-438809.5641608124,2007585.5929549786,9
2026-01-19,NORMAL,2446395.157115791,-476878.6207783267,1969516.5363374643,9
2026-01-20,NORMAL,2446395.157115791,-597143.7784487843,1849251.3786670067,9
2026-01-21,NORMAL,2446395.157115791,-613755.9919588116,1832639.1651569793,9
2026-01-22,NORMAL,2446025.0641044914,-539354.7504270824,1906670.313677409,9
2026-01-23,NORMAL,2156414.5627491307,-360389.04716387385,1796025.5155852567,8
2026-01-27,NORMAL,2158017.471470568,-355493.176490032,1802524.2949805357,8
2026-01-28,NORMAL,2155610.618781302,-347584.79215002246,1808025.8266312797,8
2026-01-29,NORMAL,2155888.7341621732,-369076.50161803956,1786812.2325441337,8
2026-01-30,NORMAL,2159229.6723208,-383355.95499410375,1775873.717326696,8
2026-02-01,NORMAL,2164181.0043852893,-467251.0644295262,1696929.939955763,8
2026-02-02,NORMAL,2165960.724041834,-371970.90780493006,1793989.816236904,8
2026-02-03,NORMAL,2184997.433750486,-288827.47108260717,1896169.9626678787,8
2026-02-04,NORMAL,2184281.189249662,-276995.5388447137,1907285.6504049485,8
2026-02-05,NORMAL,2181007.201367464,-277985.6702099903,1903021.5311574736,8
2026-02-06,NORMAL,2181007.201367464,-296171.3173099234,1884835.8840575404,8
2026-02-09,NORMAL,2184974.114047326,-282406.48811778915,1902567.625929537,8
2026-02-10,NORMAL,2189474.0504907034,-272957.7376795787,1916516.3128111246,8
2026-02-11,NORMAL,2206313.556663543,-287261.49586366053,1919052.0607998825,7
2026-02-12,NORMAL,2208883.0377848707,-320917.9472049457,1887965.090579925,8
2026-02-13,NORMAL,2209929.3585324227,-415031.4785954289,1794897.8799369938,8
2026-02-16,NORMAL,2207445.0887100473,-325577.35793321644,1881867.7307768308,8
2026-02-17,NORMAL,2205629.738523788,-272621.52996266476,1933008.208561123,8
2026-02-18,NORMAL,2212067.2226663795,-289451.31135447556,1922615.911311904,8
2026-02-19,NORMAL,2212067.2226663795,-354890.6830731076,1857176.539593272,8
2026-02-20,NORMAL,2212067.2226663795,-325508.4455756112,1886558.7770907683,8
2026-02-23,NORMAL,2212067.2226663795,-302962.3573291473,1909104.8653372321,8
2026-02-24,NORMAL,2212067.2226663795,-312384.56471350684,1899682.6579528726,8
2026-02-25,NORMAL,2218716.321985114,-268415.1712223978,1950301.150762716,8
2026-02-26,NORMAL,2227906.2062777393,-305998.30312905915,1921907.90314868,8
2026-02-27,NORMAL,2227906.2062777393,-359032.3548044557,1868873.8514732835,8
2026-03-02,NORMAL,2231119.088411221,-425488.21482469206,1805630.8735865287,8
2026-03-04,NORMAL,2230956.7021851544,-474141.9372569421,1756814.7649282124,8
2026-03-05,NORMAL,2237544.684072957,-417771.5710580726,1819773.1130148843,8
2026-03-06,NORMAL,2237544.684072957,-459698.1207453375,1777846.5633276193,8
2026-03-09,CAUTION,2237544.684072957,-539814.0393019441,1697730.644771013,8
2026-03-10,CAUTION,2236251.747627295,-477677.67514303164,1758574.0724842635,8
2026-03-11,CAUTION,2238260.6044250615,-534091.5978550218,1704169.0065700398,8
2026-03-12,CAUTION,2247034.975884808,-547259.5110607401,1699775.4648240681,8
2026-03-13,CAUTION,2244234.5749524073,-607109.8592571616,1637124.7156952457,8
2026-03-16,CAUTION,2235723.592651388,-577257.3023540832,1658466.290297305,8
2026-03-17,CAUTION,2234535.5090821567,-589541.2261208458,1644994.2829613108,8
2026-03-18,CAUTION,2231346.344616103,-534849.184083847,1696497.1605322561,8
2026-03-19,CAUTION,2231346.344616103,-680823.5221988362,1550522.8224172667,8
2026-03-20,CAUTION,2236821.6829995317,-639989.1162085222,1596832.5667910096,8
2026-03-23,CAUTION,2236821.6829995317,-788755.1714259018,1448066.51157363,8
2026-03-24,CAUTION,2239335.741856698,-738128.1470172423,1501207.5948394556,8
2026-03-25,CAUTION,2227749.069198374,-655680.2423694533,1572068.8268289207,8
2026-03-27,CAUTION,2227749.069198374,-726173.0129534861,1501576.056244888,8
2026-03-30,STRESS,2228826.982950774,-845494.4137367619,1383332.569214012,8
2026-04-01,CAUTION,2229864.8702476453,-741869.6056113067,1487995.2646363387,8
