ts,broker,quote_asset,portfolio_value,portfolio_pnl,portfolio_pnl_pct,strategy_equity,strategy_realized,strategy_unrealized,strategy_total,drawdown_pct,exposure,exposure_pct
2026-03-23T06:54:27.111426+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:54:37.321320+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:54:47.525091+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:54:57.723010+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:55:07.940176+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:55:18.145164+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:55:28.354729+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:55:38.556863+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:55:48.755488+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:55:58.976359+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:56:09.201715+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:56:19.406024+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:56:29.619187+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:56:39.817593+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:56:50.016700+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:57:00.250516+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:57:10.473516+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:57:20.678624+00:00,fyers,INR,1561550.94925,65283.88925,0.04363117453778605538505940243,1954240.16,0,-112457.40,-112457.40,0.002989338209390885089630609430,1767054.70,0.9042157336486217743063882179
2026-03-23T06:57:30.874172+00:00,fyers,INR,1563189.64925,66922.58925,0.04472636672894476471332597538,1956403.86,0,-110293.70,-110293.70,0.001943069836104075308259896129,1769218.4,0.9043216669997778475043491276
2026-03-23T06:57:41.073258+00:00,fyers,INR,1563189.64925,66922.58925,0.04472636672894476471332597538,1956403.86,0,-110293.70,-110293.70,0.001943069836104075308259896129,1769218.4,0.9043216669997778475043491276
2026-03-23T06:57:51.296651+00:00,fyers,INR,1563189.64925,66922.58925,0.04472636672894476471332597538,1956403.86,0,-110293.70,-110293.70,0.001943069836104075308259896129,1769218.4,0.9043216669997778475043491276
2026-03-23T06:58:01.507656+00:00,fyers,INR,1563189.64925,66922.58925,0.04472636672894476471332597538,1956403.86,0,-110293.70,-110293.70,0.001943069836104075308259896129,1769218.4,0.9043216669997778475043491276
2026-03-23T06:58:11.707262+00:00,fyers,INR,1563189.64925,66922.58925,0.04472636672894476471332597538,1956403.86,0,-110293.70,-110293.70,0.001943069836104075308259896129,1769218.4,0.9043216669997778475043491276
2026-03-23T06:58:21.935021+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:58:32.144372+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:58:42.341087+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:58:52.551628+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:59:02.744246+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:59:12.960084+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:59:23.198884+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:59:33.399511+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:59:43.621584+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T06:59:53.825578+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:00:04.034794+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:00:14.249339+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:00:24.452567+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:00:34.661646+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:00:45.028720+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:00:55.233646+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:01:05.451783+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:01:15.666429+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:01:25.867648+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:01:36.077322+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:01:46.305122+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:01:56.517936+00:00,fyers,INR,1562955.54925,66688.48925,0.04456991070163637766643075067,1956094.76,0,-110602.80,-110602.80,0.002092536746573619562741426601,1768909.30,0.9043065480120196221986709887
2026-03-23T07:02:06.729772+00:00,fyers,INR,1562955.54925,66688.48925,0.04456991070163637766643075067,1956094.76,0,-110602.80,-110602.80,0.002092536746573619562741426601,1768909.30,0.9043065480120196221986709887
2026-03-23T07:02:16.935054+00:00,fyers,INR,1562955.54925,66688.48925,0.04456991070163637766643075067,1956094.76,0,-110602.80,-110602.80,0.002092536746573619562741426601,1768909.30,0.9043065480120196221986709887
2026-03-23T07:02:27.133447+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:02:37.346542+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:02:47.565598+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:02:57.766829+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:03:07.973508+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:03:18.193290+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:03:28.424525+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:03:38.628161+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:03:48.842528+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:03:59.039875+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:04:09.270854+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:04:19.478074+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:04:29.673340+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:04:39.871279+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:04:50.088441+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:05:00.305387+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:05:10.508548+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:05:20.720410+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:05:30.928571+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:05:41.133058+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:05:51.351065+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:06:01.580658+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:06:11.791051+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:06:21.989749+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:06:32.212789+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:06:42.410352+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:06:52.609430+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:07:02.806119+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:07:13.019705+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:07:23.238092+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:07:33.447725+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:07:43.653785+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:07:53.848970+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:08:04.052254+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:08:14.261178+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:08:24.478516+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:08:34.687861+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:08:44.876794+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:08:55.075253+00:00,fyers,INR,1562253.24925,65986.18925,0.04410054261971121652574507655,1955167.46,0,-111530.10,-111530.10,0.002540937477982252326186018015,1767982.0,0.9042611623661126193252009217
2026-03-23T07:09:05.284305+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:09:15.487508+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:09:25.679595+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:09:35.880147+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:09:46.072903+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:09:56.287771+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:10:06.502542+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:10:16.704846+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:10:26.912390+00:00,fyers,INR,1561785.04925,65517.98925,0.04378763056509444243195462714,1954549.26,0,-112148.30,-112148.30,0.002839871298921340835149078958,1767363.8,0.9042308813439677647213659890
2026-03-23T07:10:37.117959+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:10:47.333689+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:10:57.549439+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:11:07.762214+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:11:17.968604+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:11:28.191199+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:11:38.395699+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:11:48.633364+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:11:58.898699+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:12:09.097925+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:12:19.312957+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:12:29.526927+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:12:39.725646+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:12:49.919309+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:13:00.151374+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:13:10.351103+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:13:20.561365+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:13:30.762008+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:13:40.988087+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:13:51.182573+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:14:01.451669+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:14:11.678727+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:14:21.871729+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:14:32.075720+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:14:42.282380+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:14:52.481887+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:15:02.685700+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:15:12.878771+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:15:23.093169+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:15:33.302732+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:15:43.522923+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:15:53.738852+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:16:03.937375+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:16:14.133543+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
2026-03-23T07:16:24.328165+00:00,fyers,INR,1561316.84925,65049.78925,0.04347471851047766833816417772,1953931.06,0,-112766.50,-112766.50,0.003138805119860429344112139901,1766745.6,0.9042005811607293862251209620
