timestamp,side,price,qty,grid_level,cost,pnl
2026-04-09 04:45:00,SELL,2570.6,195,2570.6,420.45809657000007,1276.5314742275177
2026-04-09 04:45:00,BUY,2557.45,195,2557.45,867.2604292024998,0.0
2026-04-09 05:30:00,SELL,2570.6,195,2570.6,420.45809657000007,1276.5314742275177
2026-04-09 05:45:00,SELL,2570.6,195,2570.6,420.45809657000007,1276.5314742275177
2026-04-09 06:15:00,BUY,2583.75,195,2583.75,875.9363639374999,0.0
2026-04-09 06:15:00,SELL,2596.9,195,2596.9,424.51838130500005,1263.7952547575178
2026-04-09 06:45:00,BUY,2583.75,195,2583.75,875.9363639374999,0.0
2026-04-09 07:15:00,SELL,2596.9,195,2596.9,424.51838130500005,1263.7952547575178
2026-04-09 07:30:00,BUY,2596.9,195,2596.9,880.2743313050003,0.0
2026-04-09 08:00:00,BUY,2583.75,195,2583.75,875.9363639374999,0.0
2026-04-21 06:00:00,SELL,2596.9,195,2596.9,424.51838130500005,1263.7952547575178
2026-04-21 07:15:00,BUY,2596.9,195,2596.9,880.2743313050003,0.0
2026-04-21 09:30:00,SELL,2610.05,195,2610.05,426.5485236725,1257.4271450225174
2026-04-21 09:45:00,BUY,2610.05,195,2610.05,884.6122986725001,0.0
2026-04-21 09:45:00,SELL,2610.05,195,2610.05,426.5485236725,1257.4271450225174
2026-04-22 04:00:00,BUY,2557.45,195,2557.45,867.2604292024998,0.0
2026-04-22 04:00:00,SELL,2570.6,195,2570.6,420.45809657000007,1276.5314742275177
2026-04-22 04:15:00,BUY,2570.6,195,2570.6,871.5983965700001,0.0
